CodeTellus,Sessions,Visiteurs
21297519,2,2
21331046,2,1
21331060,2,2
21339653,2,2
21349102,2,2
21364594,2,2
21366116,2,2
21379055,2,1
21382321,2,2
21382345,2,2
21382642,2,2
21384745,2,2
21386152,2,1
21387814,2,2
21395352,2,2
21409950,2,2
21410185,2,2
21412837,2,2
21413155,2,2
21419065,2,2
21421983,2,2
21423963,2,2
21435027,2,2
21435645,2,2
21436178,2,2
21442827,2,2
21448782,2,2
21453199,2,2
21453823,2,2
21456251,2,2
21456411,2,2
21459320,2,2
21459412,2,2
21460784,2,2
21460968,2,2
21461170,2,2
21461460,2,2
21461545,2,2
21461552,2,2
21461972,2,2
21462054,2,2
21462139,2,2
21462221,2,2
21462306,2,2
21463945,2,2
21464195,2,2
21467806,2,2
21475191,2,2
21484544,2,2
21497810,2,2
21499241,2,2
21500428,2,2
21501463,2,2
21502224,2,2
21507182,2,1
21507366,2,2
21508417,2,2
21509117,2,1
21509148,2,2
21514890,2,2
21514913,2,2
21514920,2,2
21514951,2,2
21519505,2,2
21519741,2,2
21520112,2,1
21520204,2,2
21520334,2,2
21551079,2,2
21551086,2,2
21552885,2,2
21559754,2,2
21563041,2,2
21569241,2,2
21583193,2,2
21588099,2,2
21588549,2,2
21597282,2,2
21597343,2,2
21599293,2,2
21600418,2,2
21619014,2,1
21636080,2,2
21636103,2,2
21726095,2,2
21726637,2,2
21727122,2,2
21727351,2,2
21727474,2,2
21727566,2,2
21727573,2,2
21727597,2,2
21728297,2,2
21728327,2,2
21730092,2,2
21730283,2,1
21735998,2,2
21736018,2,2
21740169,2,2
21743542,2,2
21744518,2,2
21755989,2,2
21757099,2,2
21774485,2,2
21775499,2,2
21778490,2,2
21785344,2,2
21786730,2,2
21787614,2,2
21788871,2,2
21788895,2,2
23074347,2,2
23077614,2,2
23086395,2,2
23086449,2,1
23086791,2,2
23087347,2,2
23087651,2,2
23087668,2,2
23117273,2,2
23117419,2,2
23118966,2,1
23137608,2,1
23138452,2,2
23138476,2,2
23138643,2,2
23139091,2,2
23139183,2,2
23145214,2,2
23145276,2,2
23145474,2,2
23145528,2,2
23145580,2,2
23146884,2,2
23147423,2,2
23147911,2,2
23148727,2,2
23149854,2,2
23150195,2,2
23154285,2,2
23233683,2,2
23238503,2,2
23253759,2,2
23255364,2,2
23255715,2,2
23277083,2,2
23277380,2,2
23277526,2,2
23277588,2,2
23277830,2,2
23277922,2,2
23278387,2,2
23278820,2,2
23282155,2,2
23282346,2,2
23295582,2,2
23305748,2,2
23344044,2,2
23344051,2,2
23355781,2,2
23362598,2,2
23366985,2,2
23367692,2,2
23367760,2,2
23370715,2,2
23372665,2,2
23373082,2,2
23373136,2,1
23373235,2,2
23373242,2,1
23373266,2,2
23373273,2,2
23373426,2,1
23373792,2,2
23374300,2,2
23375499,2,2
23379350,2,2
23412996,2,2
23413191,2,2
23413221,2,2
23413252,2,2
23421851,2,2
23422032,2,2
23431737,2,2
23431799,2,2
23493285,2,2
23493353,2,2
23494336,2,2
23494565,2,2
23494855,2,2
23495005,2,2
23495715,2,2
23495753,2,2
23496286,2,2
23496712,2,2
23496750,2,2
23496798,2,2
23497115,2,2
23500020,2,2
23500075,2,2
23500198,2,2
23515512,2,2
23519039,2,2
23524781,2,2
23525603,2,2
23561120,2,2
23562691,2,2
23575622,2,2
23577602,2,2
23577947,2,2
23580329,2,2
23581289,2,2
23581395,2,2
23581609,2,2
23582446,2,2
23585706,2,2
23585720,2,2
23588844,2,2
23603530,2,2
23607552,2,2
23611863,2,2
23612112,2,2
23657083,2,2
23657090,2,2
23657113,2,2
23657342,2,2
23667433,2,2
23744912,2,2
23759329,2,1
23759350,2,2
23759503,2,2
23763180,2,2
23763197,2,2
23763203,2,2
23766419,2,2
23769731,2,2
23769748,2,2
23865563,2,2
23868434,2,2
23869561,2,2
23875043,2,2
23878556,2,2
23884014,2,2
23889927,2,2
23889941,2,2
23897762,2,2
23897847,2,2
23906150,2,2
23906730,2,2
23912243,2,2
23914858,2,1
23915879,2,2
23918689,2,2
23924734,2,2
23926745,2,2
23933330,2,2
23933453,2,2
23933477,2,2
23933538,2,2
23933736,2,2
23933965,2,2
23935440,2,2
23939790,2,2
23951013,2,2
23964303,2,2
23964310,2,2
23964341,2,2
23972599,2,2
23979895,2,1
23979956,2,2
23980068,2,2
23983236,2,2
23986701,2,1
23986718,2,2
23987531,2,2
23990067,2,2
23990968,2,2
23992993,2,2
24005302,2,2
24005319,2,2
24006033,2,2
24012720,2,2
24012874,2,2
24013376,2,2
24013413,2,2
24013741,2,2
24041188,2,2
24041263,2,2
24041409,2,2
24042017,2,2
24042093,2,2
24049160,2,2
24055093,2,2
24056373,2,2
24057103,2,2
24059824,2,2
24059848,2,2
24059855,2,2
24060295,2,2
24060868,2,2
24061377,2,1
24062879,2,2
24062916,2,2
24065689,2,2
24066426,2,2
24088480,2,2
24088497,2,2
24088534,2,2
24092005,2,2
24092029,2,2
24092166,2,2
24092265,2,2
24094818,2,2
24114981,2,2
24115032,2,2
24119788,2,2
24119863,2,2
24134002,2,2
24146616,2,2
24147545,2,2
24155168,2,2
24158633,2,2
24159555,2,2
24160193,2,2
24160209,2,2
24162302,2,2
24162319,2,2
24162487,2,2
24168373,2,2
24168397,2,2
24168441,2,2
24168472,2,2
24175524,2,2
24175593,2,2
24175616,2,2
24175623,2,2
24175654,2,2
24186582,2,2
24186827,2,2
24186957,2,2
24187121,2,2
24191609,2,2
24191630,2,2
24194495,2,2
24198578,2,2
24200707,2,2
24201254,2,2
24203142,2,2
24204989,2,2
24205344,2,2
24205948,2,2
24206792,2,2
24208574,2,2
24209113,2,2
24210157,2,2
24212540,2,2
24212618,2,2
24212731,2,2
24213028,2,2
24214124,2,2
24214155,2,2
24227230,2,2
24231947,2,2
24231985,2,2
24231992,2,2
24232005,2,2
24232043,2,2
24232241,2,2
24233651,2,2
24244725,2,2
24245142,2,2
24245319,2,2
24246378,2,2
24246538,2,2
24247030,2,2
24247078,2,2
24249027,2,2
24249294,2,2
24249539,2,2
24250078,2,2
24250474,2,2
24250504,2,2
24251303,2,2
24251334,2,2
24251365,2,2
24251433,2,2
24251549,2,2
24251730,2,2
24251747,2,2
24251921,2,2
24252041,2,2
24252218,2,2
24252577,2,2
24252591,2,2
24252751,2,2
24252843,2,2
24253369,2,2
24253550,2,2
24253758,2,2
24254779,2,2
24254861,2,2
24255264,2,2
24255332,2,1
24255882,2,2
24256094,2,2
24256377,2,2
24256438,2,2
24264679,2,2
24267168,2,2
24268646,2,2
24268660,2,2
24268684,2,2
24268905,2,2
24269537,2,2
24269551,2,2
24270137,2,1
24272766,2,2
24276313,2,2
24291156,2,2
24291224,2,2
24291316,2,2
24297035,2,2
24297271,2,1
24299992,2,2
24300117,2,2
24300223,2,2
24300988,2,2
24301046,2,2
24301534,2,2
24306751,2,2
24308526,2,2
24309486,2,1
24317177,2,2
24317207,2,2
24317818,2,2
24320306,2,2
24320443,2,1
24323031,2,2
24323536,2,2
24326896,2,2
24333108,2,2
24343787,2,2
24343886,2,2
24344876,2,2
24358538,2,2
24358590,2,2
24362610,2,2
24363693,2,1
24363730,2,2
24363785,2,2
24365024,2,2
24366250,2,2
24367578,2,2
24376341,2,2
24377164,2,2
24397704,2,2
24434263,2,2
24439121,2,2
24448918,2,2
24451741,2,2
24452571,2,2
24458146,2,2
24461894,2,2
24468817,2,2
24468855,2,2
24469890,2,2
24470032,2,2
24487955,2,2
24489140,2,2
24494045,2,2
24503532,2,2
24506946,2,2
24506953,2,2
24507141,2,2
24508322,2,2
24512183,2,2
24512213,2,2
24512237,2,2
24512251,2,2
24512725,2,2
24519076,2,2
24521529,2,1
24521536,2,2
24531023,2,2
24534055,2,2
24537049,2,2
24548205,2,2
24548212,2,2
24548274,2,2
24548366,2,2
24548380,2,2
24548397,2,2
24548670,2,2
24564724,2,2
24573863,2,2
24581103,2,2
24590310,2,2
24590389,2,2
24590563,2,2
24590648,2,1
24591430,2,2
24591966,2,2
24592024,2,2
24592345,2,2
24592376,2,2
24592512,2,2
24592901,2,2
24592970,2,2
24593564,2,2
24593588,2,2
24594431,2,2
24594448,2,2
24597104,2,2
24597296,2,2
24597357,2,2
24597500,2,2
24597708,2,2
24597715,2,2
24597784,2,2
24598040,2,2
24598200,2,2
24598958,2,2
24599443,2,2
24600361,2,2
24600378,2,2
24601375,2,2
24602051,2,2
24602129,2,2
24602747,2,2
24602822,2,2
24602877,2,2
24602907,2,2
24603300,2,2
24603331,2,2
24603409,2,2
24603560,2,2
24603706,2,2
24603799,2,2
24603812,2,2
24603836,2,2
24603843,2,2
24603904,2,2
24606479,2,2
24608909,2,2
24612425,2,2
24612562,2,2
24613019,2,2
24613545,2,2
24613682,2,2
24614511,2,2
24614832,2,2
24615235,2,2
24615730,2,2
24615761,2,2
24616157,2,2
24617246,2,2
24617284,2,2
24617321,2,2
24617918,2,2
24619653,2,2
24620796,2,1
24621373,2,2
24621809,2,2
24622318,2,2
24625210,2,2
24625265,2,2
24626897,2,2
24627276,2,2
24635516,2,2
24635769,2,2
24636391,2,2
24636490,2,2
24637329,2,2
24637602,2,2
24637848,2,2
24638944,2,2
24639040,2,2
24639217,2,2
24639224,2,2
24640619,2,2
24642408,2,2
24643702,2,2
24643825,2,2
24643870,2,2
24643962,2,2
24644006,2,2
24645263,2,2
24646086,2,2
24647625,2,2
24648622,2,2
24648912,2,2
24649926,2,2
24650342,2,1
24650441,2,2
24651189,2,1
24651325,2,2
24651837,2,2
24651844,2,2
24651967,2,2
24654159,2,2
24654166,2,2
24654449,2,2
24654494,2,2
24654722,2,2
24655705,2,2
24655927,2,2
24656399,2,2
24656443,2,2
24656467,2,2
24656610,2,2
24656757,2,2
24656894,2,2
24657105,2,2
24657150,2,2
24657242,2,2
24657884,2,2
24658027,2,2
24658348,2,2
24658669,2,2
24658874,2,2
24658997,2,2
24659079,2,2
24659109,2,2
24659130,2,2
24659536,2,2
24660082,2,2
24660495,2,2
24660655,2,2
24660686,2,2
24660969,2,2
24661676,2,2
24662154,2,2
24662185,2,2
24662697,2,2
24662765,2,2
24663083,2,2
24663120,2,2
24663137,2,2
24663359,2,2
24663779,2,2
24663793,2,2
24663809,2,2
24663816,2,2
24663908,2,2
24664127,2,1
24664479,2,2
24664714,2,2
24664868,2,2
24665087,2,2
24665513,2,2
24665551,2,2
24665742,2,2
24665988,2,2
24666008,2,2
24673273,2,2
24673341,2,2
24673853,2,2
24674263,2,1
24674546,2,2
24674850,2,2
24675123,2,2
24675260,2,2
24675277,2,2
24675826,2,2
24676212,2,2
24676236,2,2
24676441,2,2
24676472,2,2
24676700,2,2
24677240,2,2
24677516,2,2
24677615,2,2
24677677,2,2
24677691,2,2
24677899,2,2
24678025,2,2
24678049,2,2
24678506,2,2
24678513,2,2
24678704,2,2
24679442,2,2
24679480,2,2
24679602,2,2
24683692,2,1
24684231,2,2
24684309,2,2
24686242,2,2
24686266,2,2
24686297,2,2
24686372,2,2
24686617,2,2
24687119,2,2
24687195,2,2
24687348,2,2
24690386,2,2
24691741,2,2
24692045,2,1
24692090,2,1
24692939,2,2
24693158,2,2
24693202,2,2
24693233,2,2
24693257,2,1
24693301,2,2
24693417,2,2
24693530,2,2
24695084,2,2
24697965,2,2
24698030,2,2
24698054,2,2
24698078,2,2
24698788,2,2
24698801,2,2
24699068,2,2
24699242,2,2
24699334,2,2
24699495,2,2
24699532,2,2
24701235,2,2
24701334,2,1
24702140,2,2
24702997,2,2
24703161,2,2
24703352,2,2
24703390,2,2
24703444,2,2
24703536,2,2
24703680,2,2
24705288,2,2
24705493,2,2
24706063,2,2
24706469,2,2
24707046,2,2
24707114,2,2
24707152,2,2
24707183,2,2
24707305,2,2
24707343,2,2
24708142,2,2
24708227,2,2
24708265,2,2
24708562,2,2
24708593,2,2
24708661,2,2
24709002,2,2
24709118,2,2
24709309,2,2
24711081,2,2
24711371,2,2
24718905,2,2
24719001,2,2
24719100,2,2
24719117,2,2
24719384,2,2
24719964,2,2
24720373,2,2
24720502,2,2
24720519,2,2
24720595,2,2
24720960,2,2
24721011,2,2
24721127,2,2
24721370,2,2
24721554,2,2
24721622,2,2
24722087,2,2
24723220,2,2
24723367,2,2
24731348,2,2
24732444,2,1
24732871,2,1
24735865,2,1
24735988,2,2
24736114,2,2
24738477,2,2
24745291,2,2
24747134,2,2
24747295,2,2
24749695,2,2
24749916,2,2
24750981,2,2
24755184,2,2
24755306,2,2
24755931,2,2
24759663,2,2
24760256,2,1
24760690,2,1
24765572,2,2
24765664,2,2
24765800,2,2
24768078,2,2
24768085,2,2
24768184,2,2
24768832,2,2
24771283,2,2
24771801,2,2
24772914,2,2
24773232,2,2
24774345,2,2
24774970,2,2
24775380,2,2
24775878,2,2
24776363,2,2
24779081,2,2
24779166,2,2
24781022,2,2
24781107,2,2
24781138,2,2
24781152,2,2
24781527,2,2
24781534,2,1
24781541,2,2
24781596,2,2
24781619,2,2
24781633,2,2
24781923,2,2
24785150,2,2
24789035,2,2
24789318,2,2
24789363,2,2
24790468,2,2
24790505,2,2
24790727,2,2
24790765,2,2
24790918,2,2
24790925,2,1
24791458,2,2
24792738,2,2
24794152,2,2
24795739,2,2
24795746,2,2
24795869,2,2
24796026,2,2
24796125,2,2
24796170,2,2
24796378,2,2
24796668,2,1
24796897,2,2
24796903,2,2
24796910,2,2
24796941,2,2
24797078,2,2
24797085,2,2
24797153,2,2
24799263,2,2
24799270,2,2
24799331,2,2
24803939,2,2
24807128,2,2
24807982,2,2
24810296,2,2
24810869,2,2
24811606,2,2
24811996,2,2
24812382,2,2
24819930,2,2
24820073,2,2
24852081,2,2
24858687,2,2
24860628,2,2
24880343,2,2
24887854,2,2
24888042,2,1
24888189,2,2
24889209,2,2
24890113,2,2
24892247,2,2
24892254,2,2
24893060,2,2
24894418,2,2
24894432,2,2
24900355,2,2
24900362,2,2
24900997,2,2
24901031,2,2
24901512,2,2
24902021,2,2
24902106,2,2
24902137,2,2
24902281,2,2
24902830,2,2
24903738,2,2
24914307,2,2
24914369,2,2
24914390,2,2
24914420,2,2
24915199,2,2
24915328,2,2
24915366,2,2
24915403,2,2
24915410,2,2
24915458,2,2
24920056,2,2
24922234,2,2
24922258,2,2
24923576,2,2
24923583,2,2
24923590,2,2
24929806,2,2
24930864,2,2
24931007,2,1
24931120,2,2
24931847,2,2
24932806,2,2
24933452,2,2
24934633,2,1
24934701,2,2
24934909,2,2
24934930,2,1
24935739,2,2
24935951,2,2
24936088,2,2
24936545,2,2
24936682,2,2
24938471,2,2
24939171,2,2
24939553,2,2
24941235,2,2
24941518,2,2
24941549,2,2
24942195,2,2
24942393,2,2
24942553,2,2
24942607,2,2
24943253,2,2
24943567,2,2
24943710,2,2
25022131,2,2
25023619,2,2
25023947,2,2
25024302,2,2
25025590,2,2
25026603,2,2
25026832,2,2
25029239,2,2
25029246,2,2
25029352,2,2
25030198,2,2
25030785,2,2
25030822,2,2
25032161,2,2
25032628,2,2
25034745,2,2
25035124,2,2
25035551,2,1
25035896,2,2
25036329,2,2
25036671,2,2
25036701,2,2
25036787,2,2
25037654,2,1
25039580,2,2
25048339,2,2
25049619,2,2
25050028,2,2
25050431,2,2
25050738,2,1
25054736,2,2
25055160,2,2
25055177,2,2
25057003,2,2
25057010,2,2
25057089,2,2
25063509,2,2
25064148,2,2
25064520,2,2
25064537,2,2
25065145,2,2
25065169,2,2
25065329,2,2
25065398,2,2
25066135,2,2
25066272,2,2
25066470,2,2
25066623,2,2
25067040,2,2
25067170,2,2
25067330,2,2
25083484,2,2
25085020,2,2
25086355,2,2
25086393,2,2
25086409,2,2
25087659,2,2
25088397,2,2
25088427,2,2
25088489,2,2
25088663,2,2
25088847,2,2
25089110,2,2
25089165,2,2
25089219,2,2
25089486,2,2
25089585,2,2
25089875,2,1
25108217,2,2
25112474,2,2
25112511,2,2
25112559,2,2
25112955,2,2
25113570,2,2
25113617,2,2
25113938,2,2
25114324,2,2
25117455,2,2
25117998,2,2
25118124,2,2
25118353,2,2
25118520,2,1
25118896,2,2
25118940,2,2
25118964,2,2
25120790,2,2
25120820,2,2
25120868,2,2
25121360,2,1
25121834,2,2
25122060,2,2
25132601,2,2
25132717,2,2
25134728,2,2
25137729,2,2
25137927,2,1
25139143,2,2
25139761,2,2
25140590,2,1
25141542,2,2
25141764,2,2
25142952,2,2
25143010,2,2
25143065,2,2
25160468,2,2
25160550,2,2
25160611,2,2
25167641,2,2
25169270,2,2
25169300,2,2
25169379,2,2
25169447,2,2
25170306,2,2
25170627,2,2
25170788,2,2
25171785,2,2
25171839,2,2
25171853,2,2
25171877,2,2
25173697,2,2
25176407,2,2
25178135,2,2
25179316,2,2
25179774,2,2
25180213,2,2
25180237,2,2
25200522,2,2
25200812,2,2
25201314,2,2
25201352,2,2
25202977,2,2
25202984,2,2
25203011,2,2
25205800,2,2
25209075,2,2
25209877,2,2
25228175,2,2
25237597,2,2
25237603,2,2
25242898,2,2
25248784,2,2
25255669,2,2
25275445,2,2
25277180,2,1
25280845,2,2
25285567,2,2
25285758,2,2
25285796,2,2
25285956,2,2
25286281,2,2
25286434,2,2
25286687,2,2
25286977,2,2
25287028,2,2
25287073,2,2
25287080,2,2
25289473,2,2
25289527,2,2
25289756,2,1
25303377,2,1
25306521,2,2
25306774,2,2
25307566,2,2
25307658,2,2
25308051,2,2
25309683,2,2
25309966,2,2
25310061,2,2
25310542,2,2
25311020,2,2
25311105,2,2
25311594,2,2
25312539,2,2
25313352,2,2
25313567,2,2
25313727,2,1
25314472,2,2
25314878,2,2
25315264,2,2
25318012,2,2
25318302,2,2
25334890,2,2
25339710,2,2
25357721,2,2
25358025,2,2
25358162,2,2
25358520,2,2
25362589,2,2
25365993,2,2
25366006,2,2
25366044,2,2
25380316,2,2
25380323,2,2
25380385,2,1
25380996,2,2
25382723,2,2
25384048,2,2
25384673,2,1
25385304,2,2
25385601,2,2
25386004,2,2
25386059,2,1
25386769,2,1
25386875,2,2
25387797,2,2
25387858,2,2
25388268,2,2
25388428,2,2
25389883,2,2
25390131,2,2
25390292,2,2
25390988,2,2
25392555,2,2
25393392,2,2
25395167,2,2
25397178,2,1
25397567,2,1
25398038,2,2
25398861,2,2
25400427,2,2
25401226,2,2
25401356,2,2
25401530,2,2
25402254,2,2
25402438,2,1
25402452,2,2
25403015,2,2
25403749,2,2
25404999,2,2
25405422,2,2
25405507,2,2
25406252,2,2
25408683,2,2
25408898,2,2
25409123,2,2
25409178,2,2
25409963,2,2
25410013,2,2
25421286,2,2
25424584,2,1
25426458,2,2
25426472,2,2
25426595,2,2
25432077,2,2
25432114,2,2
25432183,2,2
25436174,2,2
25438246,2,2
25438260,2,2
25438284,2,2
25444537,2,2
25489392,2,2
25489453,2,2
25501827,2,1
25505726,2,2
25509793,2,2
25510133,2,2
25510249,2,2
25510300,2,2
25511345,2,2
25523881,2,1
25524031,2,2
25524123,2,2
25524192,2,2
25549294,2,2
25550825,2,2
25550894,2,2
25551181,2,2
25551341,2,2
25551563,2,2
25551600,2,2
25552478,2,2
25552638,2,2
25552751,2,2
25552898,2,2
25553222,2,2
25553444,2,2
25553475,2,2
25553499,2,2
25553888,2,2
25553970,2,2
25556643,2,2
25571639,2,2
25571660,2,2
25571707,2,2
25571882,2,2
25572025,2,2
25572063,2,2
25572094,2,2
25572216,2,2
25572346,2,2
25572353,2,2
25572766,2,2
25572773,2,2
25572780,2,2
25573237,2,2
25573275,2,2
25573329,2,2
25573343,2,2
25573565,2,2
25573596,2,2
25573657,2,2
25573923,2,2
25574159,2,2
25574173,2,2
25574647,2,2
25575194,2,2
25575415,2,2
25575514,2,2
25575620,2,2
25575927,2,2
25577037,2,2
25577976,2,2
25578027,2,2
25578034,2,2
25578195,2,2
25579932,2,1
25591149,2,1
25593945,2,2
25594089,2,2
25595147,2,2
25599992,2,2
25600049,2,1
25603743,2,2
25617245,2,2
25619935,2,2
25620016,2,2
25620450,2,2
25622775,2,2
25623130,2,2
25623321,2,2
25624038,2,2
25625165,2,2
25625547,2,2
25626797,2,2
25629521,2,2
25659238,2,2
25659825,2,2
25659849,2,2
25660043,2,2
25660050,2,2
25660104,2,2
25660937,2,2
25661446,2,2
25661842,2,2
25661859,2,2
25661866,2,2
25661897,2,2
25662252,2,2
25663006,2,2
25663037,2,2
25663501,2,2
25663570,2,2
25664867,2,1
25666946,2,2
25667004,2,2
25667042,2,2
25668827,2,2
25668995,2,2
25669060,2,2
25669367,2,2
25671278,2,2
25671834,2,2
25675825,2,2
25675849,2,2
25680515,2,1
25681239,2,2
25681956,2,2
25682991,2,2
25683080,2,2
25684773,2,2
25684810,2,2
25685244,2,2
25685251,2,2
25685671,2,2
25685879,2,2
25686203,2,2
25686210,2,2
25686425,2,2
25693461,2,2
25704198,2,1
25704204,2,2
25704259,2,2
25704389,2,2
25704440,2,2
25704891,2,2
25704914,2,2
25706338,2,1
25714425,2,2
25715095,2,2
25717211,2,1
25717938,2,2
25718652,2,2
25719611,2,2
25719871,2,2
25722376,2,2
25724318,2,1
25724349,2,2
25725674,2,2
25725766,2,2
25725889,2,2
25725933,2,2
25726039,2,2
25728194,2,2
25728279,2,2
25728385,2,2
25728729,2,2
25730616,2,2
25730715,2,2
25730890,2,2
25730975,2,2
25734980,2,2
25737424,2,2
25744323,2,2
25744606,2,2
25745047,2,2
25745245,2,2
25745269,2,2
25745566,2,1
25745665,2,2
25748659,2,2
25748826,2,2
25748871,2,2
25749014,2,2
25749076,2,2
25749083,2,2
25749175,2,2
25749984,2,2
25750218,2,2
25750300,2,2
25750522,2,2
25751666,2,1
25751963,2,2
25751987,2,2
25752021,2,2
25752533,2,2
25753011,2,2
25753332,2,2
25753820,2,2
25753974,2,2
25754858,2,2
25755183,2,2
25756173,2,2
25756210,2,2
25757835,2,2
25758504,2,2
25760736,2,2
25760941,2,2
25761511,2,1
25762983,2,2
25766998,2,2
25767346,2,2
25767377,2,2
25771084,2,2
25771091,2,2
25773125,2,2
25773163,2,2
25773200,2,2
25773217,2,2
25773248,2,2
25774016,2,2
25774139,2,2
25774177,2,2
25776546,2,2
25776560,2,2
25776591,2,2
25776614,2,2
25776645,2,2
25777307,2,2
25777345,2,2
25777376,2,2
25778762,2,2
25778809,2,2
25778816,2,2
25801620,2,2
25802573,2,2
25808827,2,2
25810035,2,2
25810042,2,2
25812077,2,2
25812107,2,2
25814637,2,2
25815771,2,2
25815825,2,2
25818680,2,2
25820461,2,2
25821819,2,2
25822113,2,2
25825121,2,2
25844245,2,2
25844733,2,2
25845709,2,2
25845976,2,2
25846355,2,2
25846430,2,2
25846447,2,2
25847352,2,2
25847833,2,2
25847932,2,1
25848229,2,2
25848717,2,2
25849745,2,2
25850819,2,2
25852738,2,2
25853551,2,2
25853582,2,2
25854220,2,2
25858693,2,2
25859010,2,2
25859041,2,2
25859058,2,2
25866469,2,1
25913927,2,2
25914702,2,2
25914900,2,2
25915167,2,2
25915303,2,2
25915389,2,2
25915426,2,2
25915532,2,2
25915631,2,2
25915686,2,2
25915853,2,2
25915938,2,1
25916300,2,2
25916553,2,2
25916898,2,2
25917017,2,2
25917079,2,2
25919745,2,2
25919981,2,2
25920031,2,2
25920086,2,2
25920109,2,2
25920116,2,2
25920260,2,2
25921267,2,2
25921359,2,2
25928266,2,2
25935943,2,2
25935974,2,2
